Country,Regioncode,Region,Variable,Year,AGR,MIN,MAN,PU,CON,WRT,TRA,FIRE,GOV,OTH,SUM
MUS,SSA,Sub-saharan Africa,VA_Q05,1975,8008.571501184199,1011.70498677475,6595.617707216342,432.6034260353272,2521.567334755267,6612.307950076496,3368.83354513752,2165.363560267183,5357.163950642449,665.4046405602132,36739.13860264974
MUS,SSA,Sub-saharan Africa,VA_Q05,1976,8694.73497519458,1090.842628686304,6657.612355264085,405.6022213073339,2606.047825723704,6541.796710153109,3205.775639659997,1767.678995193383,7426.558693849561,738.4321440680727,39135.08218910013
MUS,SSA,Sub-saharan Africa,VA_Q05,1977,8694.73497519458,1090.842628686304,7026.893547711381,469.3397132270577,2981.694359161354,7387.240776507641,3692.044978260108,1621.307231923561,7800.128044646823,805.9031013940894,41570.1293567129
MUS,SSA,Sub-saharan Africa,VA_Q05,1978,8704.004415466643,1090.842628686304,7564.988999563151,515.6942528050388,3130.387778647092,7456.539470471126,3881.149721049041,1581.682692284394,8173.697395444082,865.8772856838823,42964.86464010076
MUS,SSA,Sub-saharan Africa,VA_Q05,1979,9056.243145805016,1090.842628686304,7955.371974436003,562.0487923830196,2895.60869524856,8066.367977349808,3935.179647560165,1557.504592789089,8412.781779954328,944.5934025642354,44476.54263677653
MUS,SSA,Sub-saharan Africa,VA_Q05,1980,5960.250094936157,1090.842628686304,7396.174740158672,562.0487923830198,2402.572620111643,7733.734246325072,3809.109819034209,1608.695974934785,8502.438424145672,944.5934025642354,40010.46074327976
MUS,SSA,Sub-saharan Africa,VA_Q05,1981,7267.241173296961,1090.842628686304,8039.779104138243,562.0487923830198,2285.183078412376,7872.331634252043,3908.164684304604,1686.450986661137,8831.179452847262,993.3224272996918,42536.54396228164
MUS,SSA,Sub-saharan Africa,VA_Q05,1982,8676.196094650455,1090.842628686304,8461.814752649438,677.9351413279724,2191.271445052964,7511.978425641915,4088.264439341683,1712.855383239606,9025.435515261841,1072.038544180045,44508.63237003223
MUS,SSA,Sub-saharan Africa,VA_Q05,1983,7547.723530705722,1090.842628686304,8548.602596266355,633.608612856528,2219.319719549641,7995.307270082441,4231.647814462479,1794.53204150765,9202.404839090505,1127.798938256524,44391.78799146415
MUS,SSA,Sub-saharan Africa,VA_Q05,1984,7604.430694723045,1090.842628686304,9590.056719669363,696.1872412868022,2264.898165606743,8472.812875433323,4444.88462874469,1902.755356983133,9343.980298153434,1161.974663658237,46572.82327294508
MUS,SSA,Sub-saharan Africa,VA_Q05,1985,8460.708871384626,1090.842628686304,11054.60158070484,821.3444981473508,2447.211949835149,8892.086089887756,4632.385965441116,2043.888089349392,9414.768027684899,1172.76699799562,50030.60469911705
MUS,SSA,Sub-saharan Africa,VA_Q05,1986,9368.023495661797,1155.00984213844,13289.38855384047,894.3528979826706,2692.634351681081,9765.571953334487,4944.888193268493,2275.864092356461,9506.792076075804,1214.137612955588,55106.66306929529
MUS,SSA,Sub-saharan Africa,VA_Q05,1987,9078.816959173448,1219.177055590575,15242.11503522111,938.6794264541148,2924.032616278674,11739.65000472411,5463.274241782141,3315.279588244851,9789.942994201667,1275.294174200759,60986.26209587144
MUS,SSA,Sub-saharan Africa,VA_Q05,1988,8640.465375289521,1359.851331235642,16458.17606194594,975.0772001329481,3393.48739412158,13099.63609049108,5955.672349410574,3802.97494835384,10180.6214704961,1352.625842210805,65218.58806368803
MUS,SSA,Sub-saharan Africa,VA_Q05,1989,8004.546880359317,1453.634181665686,17269.9044550998,1090.017538066105,3771.733815126436,14072.72958289331,6432.438771082549,4307.085267794773,10539.12642521334,1440.811077660858,68382.02799496218
MUS,SSA,Sub-saharan Africa,VA_Q05,1990,8773.205643648736,1641.199882525774,18602.36427027688,1113.005605652736,4243.871191699873,14873.87081157788,6791.967548081087,4725.013860920803,11012.53681413483,1554.773535780925,73331.80916429954
MUS,SSA,Sub-saharan Africa,VA_Q05,1991,8499.021212553756,1669.972461037712,19353.95907188827,1218.645667810705,4602.134407320054,15660.50616534721,7111.284213097364,5731.65920331131,11513.1615646098,1849.977767896301,77210.32173487249
MUS,SSA,Sub-saharan Africa,VA_Q05,1992,9347.24914656331,1715.315101277187,20505.84943333196,1277.992983232434,5021.050057404912,17120.64072373847,7709.220120662562,6221.003664170069,11989.58478214386,2366.696090532325,83274.6021030571
MUS,SSA,Sub-saharan Africa,VA_Q05,1993,8798.092469755033,1818.234007353819,21307.50460475142,1413.460239455072,5347.418311136231,18497.59843477958,8325.957730315566,6539.106763908687,12958.26078975952,2444.797061519892,87450.43041273483
MUS,SSA,Sub-saharan Africa,VA_Q05,1994,8289.809255364431,1918.236877758279,22161.98047064805,1520.883217653658,5684.305664737813,19563.55488479387,8900.448813707339,7086.160218408054,13833.44172922085,2679.497579425803,91638.31871171815
MUS,SSA,Sub-saharan Africa,VA_Q05,1995,8908.342609595926,2014.148721646193,23463.23714163736,1653.200057589526,5593.356774102009,20350.94236999533,9398.873947274949,7636.480029298651,14444.71244454603,2864.382912406183,96327.67700809216
MUS,SSA,Sub-saharan Africa,VA_Q05,1996,9415.326312795583,2104.785414120271,24981.1097782277,1777.190061908741,5861.837899258905,21799.43281735861,10056.7951235842,8521.477940587118,14983.11470869696,3139.363671997177,102640.4337285353
MUS,SSA,Sub-saharan Africa,VA_Q05,1997,9757.524499289615,2188.976830685082,26467.1270729323,1942.468737666253,5809.081358165576,23244.20436119134,10961.90668470678,9325.449836503831,15548.93592065963,3390.512765756951,108636.1880675574
MUS,SSA,Sub-saharan Africa,VA_Q05,1998,9682.81961617651,2232.756367298784,28088.61257730691,2144.485486383544,6285.426029535152,24096.77537155224,12211.56404676335,10794.85093014618,16262.47458006449,3610.896095531153,115410.6611007583
MUS,SSA,Sub-saharan Africa,VA_Q05,1999,7214.305668169516,2248.385661869874,28661.67541447302,2328.911238212529,6844.82894616378,25057.40311811305,12980.89258170944,12077.9902468082,17122.77946063304,3878.102406600459,118415.2747427529
MUS,SSA,Sub-saharan Africa,VA_Q05,2000,9611.043819987894,2218.907169074581,30817.25507492438,2619.77039556192,7429.802738582174,26082.3273772065,14709.70524858951,14224.25623636266,18392.19086493236,4146.892864828285,130252.1517900503
MUS,SSA,Sub-saharan Africa,VA_Q05,2001,10426.11242347832,1897.489954663178,32346.38668114989,2926.486022059159,7872.210128102701,26888.85902306103,16061.6349328491,13938.58262254103,19190.67898248725,4266.111309030395,135814.5520794221
MUS,SSA,Sub-saharan Africa,VA_Q05,2002,8598.148218140845,1140.481103160884,31555.73747469711,2967.699337779499,8364.580362381641,27655.30451786586,17289.72025435089,14554.09652497634,20417.84984192736,4507.552357063212,137051.1699923436
MUS,SSA,Sub-saharan Africa,VA_Q05,2003,8862.14928604104,944.1916863328699,31907.92470888732,3240.524675729846,9474.087104551569,28483.44213795575,18422.07661530183,16660.86848467073,21623.30727597162,4867.757865130089,144486.3298405727
MUS,SSA,Sub-saharan Africa,VA_Q05,2004,9702.686679019824,927.1238222003535,32107.85002951862,3373.360982597058,9524.289257424945,29904.96694285627,19863.81622806868,17232.11701129554,22660.70993132737,5237.207208746569,150534.1280930553
MUS,SSA,Sub-saharan Africa,VA_Q05,2005,9295.874783388348,865.2988082562604,30969.84021907123,3427.347020131552,9070.8380637583,31881.00607888504,21342.89127372575,18148.38556859955,23821.9410188317,5604.536092998444,154427.9589276462
MUS,SSA,Sub-saharan Africa,VA_Q05,2006,9382.816560947553,743.5962667292786,32512.94112362649,3427.006414216508,9612.306257495866,34048.35400335408,22886.05122400842,17541.97533553742,24944.14951991237,5981.842559244178,161081.0392650722
MUS,SSA,Sub-saharan Africa,VA_Q05,2007,8910.100081377152,702.6984720591681,33357.30319457666,3511.316215210138,11121.43833992272,36640.42527421947,24720.71863039232,18998.22802443904,25500.67507395835,6449.953720914213,169912.8570270692
MUS,SSA,Sub-saharan Africa,VA_Q05,2008,9174.92927996525,713.2389491400554,34445.71578460406,3613.867619723794,12438.21663936956,37846.8008519174,26527.55949746738,20574.17683889517,26136.96381820494,7094.030896605974,178565.5001758936
MUS,SSA,Sub-saharan Africa,VA_Q05,2009,10007.92246153221,674.6170600441214,35282.56359423864,3523.38215760031,13177.04670774811,37022.79813533043,28244.40496859725,21642.69645320602,26876.53608470892,7735.934110408626,184187.9017334147
MUS,SSA,Sub-saharan Africa,VA_Q05,2010,9923.664402963916,704.0775870562483,35964.31691942197,3710.467360535367,13743.65971618128,38801.00226979784,30112.01176121874,22326.02882561542,27988.12755814163,8279.694807440448,191553.0512083729
MUS,SSA,Sub-saharan Africa,VA_Q05,2011,10284.90332875428,571.0069231026174,36216.32714622752,3865.113579355062,13464.6634239428,40203.61058918132,31621.16553807686,23401.76230593741,29201.919820388,8880.741374869525,197711.2140298354
MUS,SSA,Sub-saharan Africa,VA_Q05,2012,10266.83039414673,519.6163000233819,36922.0672733592,4116.100222098723,13080.92051636043,41100.10950999304,33176.97947599626,24532.79691050795,30285.8490098329,9519.651942289398,203520.921554608
MUS,SSA,Sub-saharan Africa,EMP,1960,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1961,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1962,67.22604949490066,.1517817842009442,25.99263054441168,2.15909588025843,18.81524942400954,17.05552936342984,11.22426294165982,.7807275524836065,15.82419963909968,17.40747337554578,176.637
MUS,SSA,Sub-saharan Africa,EMP,1963,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1964,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1965,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1966,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1967,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1968,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1969,,,,,,,,,,,
MUS,SSA,Sub-saharan Africa,EMP,1970,71.50072473210602,.1393912059410032,20.34502723245134,3.146299188568258,14.94984971852373,14.76103382537305,11.13436318014304,2.148251294949966,23.16189656468688,30.38337005554999,191.6702069982933
MUS,SSA,Sub-saharan Africa,EMP,1971,70.65184474197402,.1437471811266596,25.42803237402019,3.143867736335979,16.18712287275833,18.64698028061258,13.95087702540626,2.549142003135354,25.58284828873223,33.55913210564211,209.8435946097437
MUS,SSA,Sub-saharan Africa,EMP,1972,73.10993673008922,.1271944754211654,30.11303353060437,3.253283086788508,21.2259658739418,21.26939813384171,14.62633057200784,2.839642516313173,23.96013004478376,31.43047874756831,221.9553937113599
MUS,SSA,Sub-saharan Africa,EMP,1973,66.98143390098306,.1209171630751324,35.44371828340651,5.591006502319362,27.44600710323906,21.77699696678362,15.27035383123395,3.031152315321557,22.03681081118791,28.90750227860361,226.6058991561538
MUS,SSA,Sub-saharan Africa,EMP,1974,65.23871133845012,.1290269214694081,42.64841429649933,5.24465229967109,28.28550810683753,20.74139660448992,16.69425587404357,3.252300725101261,20.81111887508888,27.29966107421025,230.3450461158614
MUS,SSA,Sub-saharan Africa,EMP,1975,66.10164461118082,.144565381498632,43.3455099590205,4.888993303644114,29.99001448000494,20.59837422872243,17.05805258904973,3.491305292916015,20.99134849359328,27.53608312966225,234.1458914692927
MUS,SSA,Sub-saharan Africa,EMP,1976,62.52279606933986,.135937019130291,50.88703403423055,4.414334258436341,32.97812168188026,23.08973218635566,17.00173080490093,3.778296961851209,20.46315750510375,26.84321144627205,242.1143519675009
MUS,SSA,Sub-saharan Africa,EMP,1977,63.02983130358453,.1123221084725509,54.14541714825846,4.093805717986834,33.61667262033016,24.18135752912257,18.8036903485573,4.333667364345761,20.77930415143625,27.25792707720127,250.3539953692957
MUS,SSA,Sub-saharan Africa,EMP,1978,59.52085610509132,.1966524306744019,51.83145714332882,4.358535132330781,41.39070490787672,26.16131262835844,18.35797389879978,5.099256512278402,22.47499595246287,29.48230586875945,258.874050579961
MUS,SSA,Sub-saharan Africa,EMP,1979,61.4320521654471,.1637355076282749,55.85416284319513,5.534572167068007,39.6759277264417,27.58219776064355,15.46594781490063,5.363515092718949,24.48844130449678,32.12350820064201,267.6840605831821
MUS,SSA,Sub-saharan Africa,EMP,1980,65.60355290488332,.1847554842537762,59.09316451466559,5.285827967931482,33.51687386100926,28.47277120317292,15.77977321315411,5.943648324706615,27.21429298501568,35.69923267097828,276.793893129771
MUS,SSA,Sub-saharan Africa,EMP,1981,64.4987756373388,.2108251835575137,60.67523977374932,5.116331263561964,33.82676772561782,29.2947689396792,16.14501778737117,6.477024829347473,28.78033528936985,37.75353952460542,282.7786259541985
MUS,SSA,Sub-saharan Africa,EMP,1982,67.09609421464488,.2356497914040443,63.35955378668232,5.004713892291452,26.92494993553503,30.27891198002818,17.67637732575864,6.9687693426729,30.80667805368585,40.41166045592267,288.763358778626
MUS,SSA,Sub-saharan Africa,EMP,1983,71.75119360676226,.2909364737051683,62.25113249725007,4.700188848105408,22.30126595253959,31.53009544911549,18.47736385392067,7.505233734027748,32.52580652443002,42.66678306014357,294
MUS,SSA,Sub-saharan Africa,EMP,1984,67.76209888821518,.3190864658841663,69.77396515284319,4.41514394094811,24.12200816013399,25.44661843597431,17.27408056351013,7.746699205529372,31.83135243567218,38.26168128457322,286.9527345332838
MUS,SSA,Sub-saharan Africa,EMP,1985,67.7218635837186,.3553002002845091,76.29844482596536,4.832597780660066,25.90536901176811,28.11661900419,17.17608975466948,7.925024660510837,31.89021778431741,35.12477711404319,295.3463037201276
MUS,SSA,Sub-saharan Africa,EMP,1986,69.52427212055966,.3963264653470686,100.7301104255375,5.419396494239294,26.95967248643546,27.10403957386436,16.96817469638147,8.116554610234095,32.14882788719418,32.44653829026602,319.8139130500591
MUS,SSA,Sub-saharan Africa,EMP,1987,71.48255342252662,.4499819877714462,95.12890814310407,5.437015887015348,30.6508374008015,35.84181102684375,17.90800933255635,9.145124086795311,33.52154406226833,31.00090507975544,330.5666904294382
MUS,SSA,Sub-saharan Africa,EMP,1988,72.1504637825977,.5012649681134128,103.4159688518618,5.071476262207484,33.12657470805835,42.9867264893601,20.71797657520439,9.705257727693279,40.04008390272512,33.93067276225312,361.6464660300747
MUS,SSA,Sub-saharan Africa,EMP,1989,68.72610188851404,.5748508779548788,116.4123387021755,4.214918495292156,36.41118987783268,42.15064288137251,21.72192266813397,11.12228313539875,42.31165241321244,32.85523754483172,376.5011384847186
MUS,SSA,Sub-saharan Africa,EMP,1990,67.968,.662,130.935,3.581,40.591,44.928,24.758,11.559,47.859,34.053,406.894
MUS,SSA,Sub-saharan Africa,EMP,1991,66.39201427521236,.8595508365707786,131.4460087226095,3.652388196119956,41.93458849940813,48.17300297375851,25.29644502081947,12.03470967561462,49.2644394185593,33.31198973666584,412.3651373553385
MUS,SSA,Sub-saharan Africa,EMP,1992,65.05779253254005,1.060940068069327,131.7574591027811,3.725199535089747,43.53349550823357,51.32174617427351,25.84096932780622,12.50787653512685,50.11853352909272,32.56402771083926,417.4880400238524
MUS,SSA,Sub-saharan Africa,EMP,1993,63.74973274727943,1.266224251556362,131.2814670182739,4.022960175152522,44.04402924018155,54.85206555648563,26.10784908144159,13.07911917107783,52.17912798079195,31.76838992546922,422.3509651477099
MUS,SSA,Sub-saharan Africa,EMP,1994,62.56776103814363,1.377096641125377,131.2968153070013,3.989182328039738,44.37036235412332,58.47718677793142,26.47236316715895,13.64731755165886,53.08375384129397,30.99450554905878,426.2763445555354
MUS,SSA,Sub-saharan Africa,EMP,1995,66.6400215975969,1.589371695089798,132.8856809108622,3.952458955610888,48.13354811753628,70.98683582019393,28.75776137464672,14.6128352687656,58.14466830359098,30.23679057233156,455.9399726162249
MUS,SSA,Sub-saharan Africa,EMP,1996,63.08316894653355,1.605072237488161,129.471767344523,3.912686042011102,48.24462997346838,73.36757755786415,28.94949421633951,16.27205791008984,60.13859695438979,30.32434946629323,455.3694006490008
MUS,SSA,Sub-saharan Africa,EMP,1997,60.39105879833211,1.519619884728468,130.0927220017407,3.869756594813274,45.44065138054594,75.84333427500391,29.67678463837637,17.46456246580215,62.09300715511773,30.64159418151287,457.0330913759735
MUS,SSA,Sub-saharan Africa,EMP,1998,57.30320762681189,1.432322627642594,136.1219137617615,3.82356056767797,43.6874830647797,77.55448166326411,30.0213287798933,18.11449365329391,63.81882871766082,30.18360150131054,462.0612219640963
MUS,SSA,Sub-saharan Africa,EMP,1999,53.01202036170855,1.446471767339062,138.0628326220671,3.7739847811127,42.99817398105405,79.55176633929703,30.44790108041035,19.25621248431389,66.05766842158434,30.4626679135566,465.0696997524437
MUS,SSA,Sub-saharan Africa,EMP,2000,53.219,1.35,134.027,3.831,43.56,82.113,31.068,21.436,67.267,27.76,465.631
MUS,SSA,Sub-saharan Africa,EMP,2001,51.41283253015097,1.572367719970135,134.0167090143432,3.920681442053216,44.19381434508018,84.71961244815756,32.18682342202363,22.22291316638822,68.64187278081754,28.18313740180149,471.0707642707862
MUS,SSA,Sub-saharan Africa,EMP,2002,44.36541913281012,1.829737002883119,128.7884625698155,4.142529296756181,44.59394285070048,87.67401384171065,34.09039168874747,22.89685594655383,71.86740822058114,29.25526817501046,469.5040287255689
MUS,SSA,Sub-saharan Africa,EMP,2003,43.35638455821856,.4907258696884206,122.6672329773202,4.093799454294006,46.0864010366877,91.47657873801009,35.0659345321748,24.24024010216863,74.70732168243609,30.17591344578834,472.3605323967869
MUS,SSA,Sub-saharan Africa,EMP,2004,44.13963720649286,.3969539394384936,104.4872391958734,5.092075571109692,50.46376968868356,96.42114388377198,35.00261502216534,28.89982132246774,78.76511753677094,32.84812488804953,476.5164982548235
MUS,SSA,Sub-saharan Africa,EMP,2005,43.87520198790198,.6925910352664855,98.11923922176159,5.650474522138266,50.94704503605178,97.77419310457833,36.5878563865869,32.2229418513882,80.39289496438744,32.41261827369912,478.6750563837601
MUS,SSA,Sub-saharan Africa,EMP,2006,42.71809677967583,1.076194360624939,98.62122026189508,5.329341479287772,50.92821343502219,98.81429392637726,37.30168326986241,33.11919573440425,81.6774811828776,35.59220174324741,485.1779221732747
MUS,SSA,Sub-saharan Africa,EMP,2007,39.06769181040364,.6063126846002446,110.2489553433788,4.522637272350499,47.6807434962015,100.3098420133225,38.95117148938737,36.66418193006063,80.31119362458676,32.61731400940315,490.980043673695
MUS,SSA,Sub-saharan Africa,EMP,2008,37.94169337007366,.7068495669825723,109.4344928221879,4.787310463495675,49.60662862595259,106.3504207854528,40.94999604739995,42.20321964873328,82.3593966590435,34.15346993576387,508.4934779250859
MUS,SSA,Sub-saharan Africa,EMP,2009,37.64572711638813,.8240571623087042,101.7704028446303,4.9040059594478,50.47292038072762,108.4525260839638,42.3437760287199,46.32702553134023,83.25451732880775,34.73477569172481,510.7297341280591
MUS,SSA,Sub-saharan Africa,EMP,2010,37.35206956364713,.9606997563160661,99.64148748458084,5.34764576876295,52.01343912354744,112.1170308346865,43.11727373450755,49.78610855388561,85.9899226320186,35.21604953280462,521.5417269847574
MUS,SSA,Sub-saharan Africa,EMP,2011,36.648,1.12,96.76900000000001,5.478,52.976,112.815,43.255,51.304,86.69900000000001,35.134,522.198
NGA,SSA,Sub-saharan Africa,VA,1960,1902.921080528488,25.31646849481773,356.5403505010004,63.82563965266279,145.4613288430905,506.8151908413388,97.4149940379462,48.45385357881051,67.19862413914313,51.6327132690451,3265.580243886343
NGA,SSA,Sub-saharan Africa,VA,1961,1955.272887907587,41.48005991843213,405.3995837178041,77.12264791363421,162.953513957133,523.2563042254725,116.0178573757881,55.32556432087979,72.60333921735838,56.70772354762646,3466.139482101716
NGA,SSA,Sub-saharan Africa,VA,1962,2155.552109983526,52.58035764308299,483.3102529013561,77.12264791363421,173.0805684968419,559.3552705688965,123.4189965532091,57.78305347271214,77.55766137238905,64.43056527590244,3824.191484181552
NGA,SSA,Sub-saharan Africa,VA,1963,2246.832184388109,53.359325904462,571.1248207099358,97.06816030509134,180.7525795117728,619.4010759718195,130.4200741534721,64.98411767765846,81.2508833425028,71.05014390013899,4116.243365864963
NGA,SSA,Sub-saharan Africa,VA,1964,2250.322304880049,71.27559591617917,573.1056004349414,114.3542710443542,210.2131018091076,680.1617123914441,152.2234301085771,75.0766259200622,94.85274962267789,81.2001644573017,4302.785556584695
NGA,SSA,Sub-saharan Africa,VA,1965,2270.726086217544,139.2405767214975,708.4588816436545,119.6730743487428,273.4304725721385,725.9108974603378,149.022937491314,81.33339385466257,101.5185648858101,92.67410073931173,4661.988985935015
NGA,SSA,Sub-saharan Africa,VA,1966,2490.066735595616,158.7147832559727,769.2027932104917,130.3106809575199,276.8061574187081,778.0935616795447,148.0227835484193,89.04076492386511,110.4363447648652,105.0306475045533,5055.725252859556
NGA,SSA,Sub-saharan Africa,VA,1967,2050.848495225327,100.8763898485814,641.1123709934656,93.07905782679993,237.5254610222617,637.2718513893561,119.818442358788,73.34553375287273,90.88929189865337,88.26104832315403,4133.02794263926
NGA,SSA,Sub-saharan Africa,VA,1968,1899.69943084362,69.71765939342114,655.6380889768398,98.39786113118849,201.6204494723849,611.5379347881033,131.4202280963669,90.89825257931614,117.0120814433605,100.6175950883956,3976.559581812997
NGA,SSA,Sub-saharan Africa,VA,1969,2297.70740232831,258.4227207124856,930.3062108442772,164.8829024360456,293.8380218718547,816.5157288272484,135.6208746565247,124.0888546446689,170.5187607176916,113.6360997160608,5305.537576755167
NGA,SSA,Sub-saharan Africa,VA,1970,3458.440936705415,520.0586855031597,1249.211746570172,247.3243536540684,414.1351545859717,1198.056783991655,145.1223371140246,171.6491001486647,242.0411569194069,145.8513823540121,7791.891637546551
NGA,SSA,Sub-saharan Africa,VA,1971,4121.020001933947,974.749551017013,1374.793879823258,292.8841030113967,605.587799820798,1420.248324049455,162.8924192096194,197.811108655342,272.3706384989886,166.0410971579335,9588.398923177752
NGA,SSA,Sub-saharan Africa,VA,1972,4163.99061076676,1177.58205127795,1692.054005936317,312.4097098788232,744.0854580757787,1429.135985651767,221.138799411847,210.6222013764656,338.3818631133723,188.9889697219536,10478.38965521104
NGA,SSA,Sub-saharan Africa,VA,1973,4292.902437265198,1910.086151746356,2187.772952987973,351.4609236136761,786.177883623861,1610.444282338931,291.2319010111378,234.7556209882026,354.4386474790333,215.136305287688,12234.40710634206
NGA,SSA,Sub-saharan Africa,VA,1974,6274.55762413913,5752.941318990633,2909.694007897485,421.7531083364113,921.2912687880687,2207.680794219782,334.4258458802054,433.5117236071442,479.3462431267649,258.0948327013637,19993.29676768699
NGA,SSA,Sub-saharan Africa,VA,1975,7323.508299316705,4411.816999679361,5150.290452708105,492.0452930591466,1270.625876026098,3162.39260644044,441.1018006325996,701.4310863314754,722.2221235529097,299.3350190184924,23974.76955676534
NGA,SSA,Sub-saharan Africa,VA,1976,8372.45897449428,6423.976038307758,6444.466002362961,593.5784487697641,1824.380734393395,4018.88898260814,557.5945610370547,766.2949274553871,796.4193705402374,347.4485697218092,30145.50660969078
NGA,SSA,Sub-saharan Africa,VA,1977,9990.332049768167,7471.168248171668,6845.044148684703,773.2140319500875,2093.907435368627,4938.936523280695,679.9774048327464,902.0703624994926,895.1711021420765,371.5053450734676,34961.32665177174
NGA,SSA,Sub-saharan Africa,VA,1978,11014.66589032619,7954.124222215402,7857.494408618774,999.7110716122343,2154.113399742316,5130.312189119178,792.5434429763773,900.5466184691927,942.1448987959243,390.4070971354849,38136.06323901107
NGA,SSA,Sub-saharan Africa,VA,1979,12446.54510403013,10717.65312261439,8966.787736894366,1562.048549394116,2234.621375358294,6370.282069287763,946.9945185688009,906.8461636590112,932.0028290638436,418.2442228995467,45502.02569177026
NGA,SSA,Sub-saharan Africa,VA,1980,13784.05978502579,14240.11283936781,10362.20831254263,1913.509473007792,2569.954595532675,7021.681505462524,1153.801890972216,911.8867042463221,1075.593184744356,450.2053672953215,53483.01365819743
NGA,SSA,Sub-saharan Africa,VA,1981,13488.65776959116,11719.47960497516,11656.38386219749,2421.17525156088,2801.677551436057,7629.750602202156,1393.3319488825,1292.864625036449,1371.848379549873,480.4481705945492,54255.61776602628
NGA,SSA,Sub-saharan Africa,VA,1982,15578.9693359782,10052.92844640153,13524.09117169893,2586.03138190733,2516.676426774492,7849.238847900569,1391.293391754722,1520.231442775108,1740.458189218675,508.0134960220491,57267.9321304316
NGA,SSA,Sub-saharan Africa,VA,1983,18259.14527635866,8639.120776138107,15577.62398396067,2530.950309713676,2276.635468847401,9490.319385636176,1332.898870488561,1610.566121773567,1827.911639200532,561.9547979107468,62107.1266300281
NGA,SSA,Sub-saharan Africa,VA,1984,23328.91993993025,10277.42413982606,14135.98373653029,2471.991618818965,1923.552960989849,9872.541517157222,1453.497574965214,1723.997778357731,1922.783195982764,627.4864834552423,67738.17894601359
NGA,SSA,Sub-saharan Africa,VA,1985,26414.35290354139,12346.8555921207,17368.18350751922,2697.072133583545,1544.971038505036,10479.91569107187,1936.357250666106,1886.903871577456,2019.817706371702,592.783680494261,77287.21337545129
NGA,SSA,Sub-saharan Africa,VA,1986,27580.57169112322,10230.3497388088,17316.14957037348,2093.206678592844,1937.620946588698,10829.70848627008,2017.355460841699,2188.66276347053,2118.851808043848,645.2759091849615,76957.75305329818
NGA,SSA,Sub-saharan Africa,VA,1987,39768.45520866422,28084.29260366074,20037.0095520855,2191.169184061289,2193.859255710546,16007.68828745656,2160.400806276024,2417.501721878488,2214.561226644835,706.8619322083345,115781.7997786465
NGA,SSA,Sub-saharan Africa,VA,1988,59801.37392414215,31355.28063153514,29887.96651325555,2227.388063956031,2488.660108944299,21794.04981126392,2332.470257029349,2866.604297584556,2716.597303133733,758.6819627046375,156229.0728735494
NGA,SSA,Sub-saharan Africa,VA,1989,71180.56593732825,80756.72856468083,32109.91740280802,6038.944799054882,3888.628112360796,33188.99053766934,2438.008230311015,3996.72902331427,3024.696128997738,820.3835809331559,237443.5923174583
NGA,SSA,Sub-saharan Africa,VA,1990,86108.93456598223,105713.4042778891,39749.70148851609,6594.035724390189,4389.329531596301,36700.77393301277,2853.69848648751,5633.497042040297,3345.665166766209,924.2336417895177,292013.2738584701
NGA,SSA,Sub-saharan Africa,VA,1991,99942.35993295175,122716.3783815835,45521.85331335243,7248.789316837671,4943.777114779514,42700.70104770508,3163.255033551085,6414.851382994035,3993.790692775606,1075.193488712406,337720.9497052431
NGA,SSA,Sub-saharan Africa,VA,1992,150165.2060869565,259226.2926184718,53149.71672116515,7604.214536019868,6160.021886935227,63723.75356856517,4484.988995035306,7575.643153602361,10284.27133447658,1311.799468324325,563685.9083695522
NGA,SSA,Sub-saharan Africa,VA,1993,241766.9942455791,254231.8460941925,61074.30654869835,8040.56037988566,8079.711205187577,103615.8865031724,7207.302069978999,9112.045375818114,14972.74875920289,2090.642489669661,710192.0436713854
NGA,SSA,Sub-saharan Africa,VA,1994,365331.0455050995,230111.8530091234,80940.12144580521,9233.690534877993,10397.48561343473,163334.5750376422,14435.81504767818,13950.13636961936,17345.61605945804,4738.949555139474,909819.2881778781
NGA,SSA,Sub-saharan Africa,VA,1995,649440.30629363,805133.3229813409,108901.3463334553,9659.755969359017,13876.34843224562,281590.3141934172,22409.2622139501,21941.85081736418,20042.24174802443,9748.816831084519,1942743.565813871
NGA,SSA,Sub-saharan Africa,VA,1996,881123.3938563475,1216265.687145703,129077.0098550881,10063.99203357975,16147.64570345168,366884.6767792671,29080.04053116109,29797.66938230866,20640.2807803226,14320.9659362341,2713401.362003463
NGA,SSA,Sub-saharan Africa,VA,1997,998119.770719835,1122935.273505416,140866.155304023,10071.26339822456,18897.20194440385,404428.66439643,33626.22752387714,33201.04168358301,22353.3149452272,17893.67855404042,2802392.59197506
NGA,SSA,Sub-saharan Africa,VA,1998,1105469.712115886,773862.8100550855,145704.8438411477,9727.343872715684,25031.95287099401,458309.5962311654,43116.74960317215,38165.88746836108,36643.87490548355,23870.59911015819,2659903.370074169
